category,description,severity,latitude,longitude,timestamp,zone
Otro,Un tipo atracaron a un estudiante cerca del parque,critico,4.8419477,-74.0227978,2026-04-30T13:44:59.786166,
Comportamiento sospechoso,Un grupo de personas golpearon con pistola a varias personas en vía pública,critico,4.8612776,-74.0601998,2026-05-08T10:44:59.788166,
Hurto,Un ladrón atracaron armados a un estudiante en zona residencial,critico,42.5600087661749,0.4126863923959268,2026-05-01T00:44:59.790166,Chía
Hurto,Un grupo de personas golpearon armados a un ciudadano frente a un comercio,critico,4.843178118821015,-74.07580031453236,2026-05-17T10:44:59.791273,Cerca de Piedra
Comportamiento sospechoso,Un tipo amenazaron con pistola a un ciudadano en zona residencial,critico,4.8419477,-74.0227978,2026-04-22T06:44:59.793278,
Hurto,Dos sujetos agredieron violentamente con cuchillo a un estudiante en zona residencial,critico,4.852020062169151,-74.00553825075202,2026-05-12T22:44:59.794277,Yerbabuena
Otro,Un hombre amenazaron a una mujer cerca del parque,critico,42.523820383133476,0.43250792574113434,2026-05-16T09:44:59.796278,Chía
Hurto,Un hombre amenazaron con arma de fuego a varias personas cerca del parque,critico,4.845040482523188,-74.0082087204803,2026-04-26T18:44:59.798737,Chía
Comportamiento sospechoso,Dos sujetos agredieron violentamente con pistola a un estudiante en vía pública,critico,4.8612776,-74.0601998,2026-05-11T05:44:59.800745,
Vandalismo,Un grupo de personas atracaron a varias personas cerca del parque,critico,4.825837830591789,-74.00803434599852,2026-05-15T10:44:59.802746,Yerbabuena
Otro,Un hombre atracaron a un ciudadano en vía pública,critico,4.876791703733919,-73.99050435773123,2026-05-13T00:44:59.804154,Yerbabuena
Otro,Un ladrón golpearon a un estudiante cerca del parque,critico,4.8951559,-74.0639061,2026-04-25T06:44:59.807226,
Otro,Un hombre agredieron violentamente a varias personas en zona residencial,critico,4.8733286,-74.071861,2026-05-18T12:44:59.809227,
Comportamiento sospechoso,Un tipo agredieron violentamente con arma de fuego a varias personas cerca del parque,critico,4.876359895572462,-74.06247793665158,2026-05-11T03:44:59.811225,Tiquiza
Hurto,Un tipo atracaron con pistola a un ciudadano en zona residencial,critico,4.8612776,-74.0601998,2026-04-22T07:44:59.812225,
Hurto,Un grupo de personas atracaron con cuchillo a un estudiante frente a un comercio,critico,42.50125370221175,0.4419566239289773,2026-04-26T15:44:59.815277,Chía
Comportamiento sospechoso,Un grupo de personas amenazaron con cuchillo a un ciudadano frente a un comercio,critico,4.8816198,-74.0717415,2026-05-17T01:44:59.817277,
Comportamiento sospechoso,Un tipo agredieron violentamente con pistola a un estudiante frente a un comercio,critico,42.5206948,0.465951,2026-05-02T06:44:59.819277,
Otro,Un ladrón golpearon a varias personas en vía pública,critico,4.8419477,-74.0227978,2026-05-12T00:44:59.821277,
Hurto,Un ladrón amenazaron con arma de fuego a un estudiante cerca del parque,critico,4.852515015361884,-74.08121741345137,2026-05-20T04:44:59.824406,Cerca de Piedra
Otro,Un hombre atracaron a un ciudadano en vía pública,critico,4.8816198,-74.0717415,2026-05-03T09:44:59.827500,
Otro,Un tipo atracaron a un ciudadano en vía pública,critico,4.88875714151117,-73.9883079514878,2026-05-05T05:44:59.830489,Yerbabuena
Vandalismo,Un ladrón amenazaron a varias personas frente a un comercio,critico,4.8816198,-74.0717415,2026-05-19T20:44:59.833491,
Comportamiento sospechoso,Dos sujetos amenazaron con arma de fuego a un estudiante en zona residencial,critico,4.8419477,-74.0227978,2026-05-09T21:44:59.836783,
Comportamiento sospechoso,Un hombre golpearon con cuchillo a un ciudadano cerca del parque,critico,4.8951559,-74.0639061,2026-05-10T16:44:59.839739,
Vandalismo,Dos sujetos golpearon a una mujer en zona residencial,critico,4.877241422894995,-74.03911813200304,2026-05-06T20:44:59.843737,Casco urbano de Calahorra
Vandalismo,Un tipo golpearon a varias personas frente a un comercio,critico,4.8504598,-74.0792694,2026-05-02T19:44:59.845737,
Vandalismo,Un ladrón atracaron a varias personas frente a un comercio,critico,4.8419477,-74.0227978,2026-05-08T02:44:59.847733,
Hurto,Un hombre atracaron armados a varias personas en zona residencial,critico,4.8634708,-74.0766704,2026-05-05T22:44:59.849734,
Comportamiento sospechoso,Un grupo de personas agredieron violentamente con pistola a varias personas en vía pública,critico,4.8795697,-74.0433843,2026-05-02T02:44:59.851733,
Comportamiento sospechoso,Un hombre agredieron violentamente armados a un ciudadano frente a un comercio,critico,4.837803596919338,-74.03959049618882,2026-05-18T05:44:59.853733,Fusca
Comportamiento sospechoso,Un hombre golpearon con pistola a un estudiante frente a un comercio,critico,4.854419070451047,-74.07260277083353,2026-05-16T07:44:59.857260,Fonquetá
Vandalismo,Un ladrón golpearon a un estudiante cerca del parque,critico,4.8816198,-74.0717415,2026-05-03T14:44:59.859260,
Vandalismo,Un tipo golpearon a una mujer frente a un comercio,critico,42.524005622676455,0.4704769070964152,2026-05-15T22:44:59.861258,Chía
Hurto,Un ladrón atracaron con pistola a una mujer cerca del parque,critico,4.8612776,-74.0601998,2026-05-07T17:44:59.863259,
Vandalismo,Dos sujetos agredieron violentamente a una mujer en zona residencial,critico,4.874395,-74.0044445,2026-05-02T23:44:59.865257,
Vandalismo,Un ladrón agredieron violentamente a un estudiante en zona residencial,critico,4.851399529621304,-74.07213170133785,2026-05-17T10:44:59.868260,Cerca de Piedra
Vandalismo,Un ladrón atracaron a un ciudadano frente a un comercio,critico,42.52213690118479,0.47530424102454094,2026-05-03T08:44:59.870412,Chía
Vandalismo,Un ladrón golpearon a una mujer en vía pública,critico,4.846812048112978,-74.04667012624066,2026-04-28T18:44:59.872667,La Balsa
Comportamiento sospechoso,Un grupo de personas amenazaron con arma de fuego a varias personas en vía pública,critico,4.8733286,-74.071861,2026-04-24T07:44:59.874714,
Comportamiento sospechoso,Un tipo amenazaron con cuchillo a varias personas en zona residencial,critico,4.8660334,-74.0306281,2026-05-03T05:44:59.876703,
Vandalismo,Dos sujetos amenazaron a una mujer en vía pública,critico,4.874395,-74.0044445,2026-04-24T12:44:59.879709,
Otro,Un grupo de personas atracaron a un ciudadano en vía pública,critico,4.8816198,-74.0717415,2026-05-16T11:44:59.881709,
Comportamiento sospechoso,Dos sujetos atracaron con pistola a un ciudadano en zona residencial,critico,4.874395,-74.0044445,2026-05-14T15:44:59.884706,
Hurto,Un grupo de personas golpearon con pistola a una mujer cerca del parque,critico,4.870278887786609,-74.0362165037562,2026-04-24T10:44:59.886706,Bojacá
Hurto,Un hombre golpearon armados a un ciudadano en vía pública,critico,4.835819873727668,-74.02329072678985,2026-05-12T13:44:59.888702,Fusca
Vandalismo,Dos sujetos golpearon a varias personas en vía pública,critico,4.85321508311489,-74.07820336527946,2026-05-07T11:44:59.890703,Cerca de Piedra
Otro,Un grupo de personas agredieron violentamente a un ciudadano en vía pública,critico,4.89198965661676,-74.06870179339454,2026-05-16T21:44:59.892703,Fagua
Comportamiento sospechoso,Un ladrón golpearon con pistola a un estudiante en zona residencial,critico,4.8816198,-74.0717415,2026-04-29T22:44:59.894702,
Vandalismo,Un grupo de personas golpearon a un ciudadano frente a un comercio,critico,4.847644059269453,-74.00843936377396,2026-05-19T12:44:59.896703,Yerbabuena
Hurto,Un grupo de personas amenazaron con pistola a varias personas en zona residencial,critico,4.859819412633627,-74.06719743101225,2026-05-02T18:44:59.898744,Casco urbano de Chía
Vandalismo,Un tipo agredieron violentamente a un ciudadano cerca del parque,critico,4.8419477,-74.0227978,2026-05-03T16:44:59.900806,
Hurto,Un hombre golpearon armados a un estudiante en zona residencial,critico,4.88722488315494,-74.0461974851174,2026-05-08T05:44:59.902762,Bojacá
Comportamiento sospechoso,Un hombre amenazaron con cuchillo a un ciudadano cerca del parque,critico,4.874395,-74.0044445,2026-05-14T03:44:59.903762,
Otro,Dos sujetos agredieron violentamente a un ciudadano en zona residencial,critico,4.8795697,-74.0433843,2026-05-17T15:44:59.905762,
Otro,Un tipo agredieron violentamente a una mujer cerca del parque,critico,4.8419477,-74.0227978,2026-05-03T03:44:59.906763,
Vandalismo,Dos sujetos amenazaron a una mujer frente a un comercio,critico,4.861058723543055,-74.0301579934416,2026-05-06T11:44:59.908764,Chía
Otro,Un ladrón golpearon a una mujer frente a un comercio,critico,4.8376128,-74.0597532,2026-04-25T23:44:59.910801,
Vandalismo,Un hombre golpearon a un ciudadano en zona residencial,critico,4.879219510570474,-74.0133567516262,2026-05-03T13:44:59.912801,Chía
Otro,Un ladrón atracaron a un ciudadano en zona residencial,critico,4.869480188749645,-74.06571942287982,2026-05-05T22:44:59.913804,Casco urbano de Chía
Hurto,Un ladrón golpearon con arma de fuego a un estudiante en vía pública,critico,4.8634708,-74.0766704,2026-05-21T22:44:59.915802,
Comportamiento sospechoso,Un grupo de personas atracaron con pistola a un estudiante en vía pública,critico,4.8654582609531065,-74.05820230773178,2026-04-25T20:44:59.917769,Casco urbano de Chía
Hurto,Un hombre amenazaron armados a varias personas en vía pública,critico,42.49039580770813,0.4432742508017104,2026-05-09T22:44:59.920060,Chía
Otro,Un tipo amenazaron a varias personas frente a un comercio,critico,4.8376128,-74.0597532,2026-05-04T07:44:59.921177,
Hurto,Un hombre amenazaron con cuchillo a una mujer en zona residencial,critico,4.886083141270055,-74.07414240121358,2026-05-13T15:44:59.923177,Tiquiza
Vandalismo,Un tipo golpearon a varias personas en vía pública,critico,4.851462330572714,-74.07913100164286,2026-05-07T02:44:59.925135,Cerca de Piedra
Otro,Un hombre golpearon a un estudiante frente a un comercio,critico,4.8951559,-74.0639061,2026-04-27T11:44:59.927307,
Hurto,Un ladrón agredieron violentamente armados a una mujer en vía pública,critico,4.874395,-74.0044445,2026-05-20T21:44:59.928387,
Hurto,Un tipo amenazaron con pistola a varias personas en vía pública,critico,42.49657489055498,0.45285939477937887,2026-05-09T03:44:59.930387,Chía
Otro,Un tipo agredieron violentamente a varias personas en zona residencial,critico,4.8821247438501585,-74.05604810016288,2026-05-18T15:44:59.932387,Fagua
Hurto,Un hombre amenazaron con arma de fuego a varias personas frente a un comercio,critico,4.8376128,-74.0597532,2026-05-15T03:44:59.934531,
Hurto,Un grupo de personas golpearon con pistola a una mujer frente a un comercio,critico,4.858281561288995,-74.03184277551468,2026-04-28T07:44:59.935531,Fusca
Hurto,Un hombre amenazaron con cuchillo a una mujer cerca del parque,critico,4.82863523179529,-74.06728444585453,2026-05-03T13:44:59.937530,La Balsa
Hurto,Un hombre golpearon con pistola a varias personas frente a un comercio,critico,4.8612776,-74.0601998,2026-05-06T13:44:59.939531,
Otro,Un ladrón golpearon a varias personas cerca del parque,critico,4.865830106277639,-74.01739079631739,2026-05-14T19:44:59.940807,Yerbabuena
Comportamiento sospechoso,Un hombre atracaron con pistola a varias personas en zona residencial,critico,4.8634708,-74.0766704,2026-05-11T12:44:59.942907,
Vandalismo,Un ladrón golpearon a un ciudadano en zona residencial,critico,4.8634708,-74.0766704,2026-04-29T06:44:59.944903,
Vandalismo,Un ladrón agredieron violentamente a una mujer cerca del parque,critico,4.8426423576123385,-74.04732250526938,2026-05-07T11:44:59.945904,La Balsa
Vandalismo,Un tipo amenazaron a varias personas en zona residencial,critico,4.853122403378408,-74.06267235002639,2026-05-01T02:44:59.948120,Casco urbano de Chía
Hurto,Un ladrón atracaron armados a un estudiante frente a un comercio,critico,4.8816198,-74.0717415,2026-04-22T18:44:59.949345,
Vandalismo,Un tipo agredieron violentamente a un estudiante en zona residencial,critico,4.881833874325306,-74.08119983342847,2026-04-28T17:44:59.951345,Tiquiza
Vandalismo,Dos sujetos golpearon a un estudiante cerca del parque,critico,4.8634708,-74.0766704,2026-05-16T11:44:59.953344,
Hurto,Un grupo de personas amenazaron con cuchillo a un estudiante en vía pública,critico,4.851677470850377,-74.04192099813336,2026-05-08T03:44:59.955345,La Balsa
Hurto,Un ladrón amenazaron con pistola a varias personas en vía pública,critico,4.8419477,-74.0227978,2026-04-30T10:44:59.956345,
Vandalismo,Un tipo golpearon a varias personas en vía pública,critico,4.8612776,-74.0601998,2026-05-02T16:44:59.958340,
Vandalismo,Un ladrón golpearon a un ciudadano cerca del parque,critico,42.5206948,0.465951,2026-05-11T23:44:59.960345,
Comportamiento sospechoso,Dos sujetos golpearon con pistola a varias personas cerca del parque,critico,4.8503597838461685,-74.09168201362584,2026-04-29T14:44:59.962377,Fonquetá
Hurto,Un hombre amenazaron con arma de fuego a un estudiante en zona residencial,critico,4.865667226428711,-74.05781061391494,2026-05-02T16:44:59.964556,Casco urbano de Chía
Otro,Un grupo de personas agredieron violentamente a una mujer cerca del parque,critico,4.853513875064859,-74.05584821057626,2026-05-21T01:44:59.965556,Casco urbano de Chía
Comportamiento sospechoso,Un ladrón amenazaron con pistola a varias personas cerca del parque,critico,4.8951559,-74.0639061,2026-05-12T00:44:59.967556,
Hurto,Dos sujetos golpearon armados a varias personas en zona residencial,critico,4.874395,-74.0044445,2026-05-07T00:44:59.969557,
Hurto,Un hombre golpearon con cuchillo a varias personas frente a un comercio,critico,42.5206948,0.465951,2026-05-18T20:44:59.971564,
Comportamiento sospechoso,Un hombre golpearon con pistola a una mujer en vía pública,critico,4.8764970468087725,-74.04233449137728,2026-04-28T11:44:59.973564,Casco urbano de Calahorra
Otro,Un grupo de personas agredieron violentamente a un ciudadano en zona residencial,critico,4.85415664361156,-74.01627402458959,2026-05-04T02:44:59.974563,Chía
Otro,Un hombre golpearon a un estudiante cerca del parque,critico,4.8376128,-74.0597532,2026-05-13T23:44:59.977557,
Comportamiento sospechoso,Un ladrón golpearon con pistola a un estudiante en zona residencial,critico,42.54657032144445,0.4379908587405245,2026-04-25T22:44:59.982559,Chía
Hurto,Un tipo atracaron con cuchillo a un estudiante frente a un comercio,critico,42.51226475559043,0.4615757784110975,2026-04-23T15:44:59.986560,Chía
Hurto,Dos sujetos golpearon con arma de fuego a un estudiante en zona residencial,critico,4.887361145723718,-73.99463175970357,2026-04-30T10:44:59.989559,Chía
Hurto,Dos sujetos agredieron violentamente con pistola a un ciudadano cerca del parque,critico,4.8504598,-74.0792694,2026-04-25T16:44:59.992559,
Hurto,Un hombre agredieron violentamente armados a una mujer en vía pública,critico,4.8419477,-74.0227978,2026-04-26T06:44:59.995560,
Hurto,Dos sujetos agredieron violentamente con cuchillo a un estudiante en vía pública,critico,4.8795697,-74.0433843,2026-05-15T10:44:59.997556,
Hurto,Un ladrón golpearon con pistola a un estudiante en vía pública,critico,4.877748332847187,-74.03928809824453,2026-04-25T08:45:00.000022,Casco urbano de Calahorra
Hurto,Un hombre agredieron violentamente armados a una mujer en vía pública,critico,4.8634708,-74.0766704,2026-05-12T08:45:00.001022,
Vandalismo,Un grupo de personas atracaron a un ciudadano en vía pública,critico,4.8419477,-74.0227978,2026-05-17T12:45:00.003021,
Vandalismo,Un ladrón amenazaron a un ciudadano frente a un comercio,critico,4.8660334,-74.0306281,2026-05-08T01:45:00.005029,
Hurto,Un tipo golpearon con arma de fuego a varias personas frente a un comercio,critico,4.870442751891469,-74.00422978847229,2026-05-05T15:45:00.006029,Yerbabuena
Vandalismo,Un ladrón atracaron a un ciudadano en vía pública,critico,4.885943566856757,-74.07410921633254,2026-05-09T07:45:00.008028,Tiquiza
Hurto,Un grupo de personas golpearon con cuchillo a una mujer cerca del parque,critico,4.874395,-74.0044445,2026-05-18T11:45:00.009028,
Otro,Un ladrón atracaron a una mujer frente a un comercio,critico,4.880397211557287,-74.04243010701374,2026-04-27T06:45:00.012114,Casco urbano de Calahorra
